order_id,customer_id,order_date,product_id,category,quantity,price
1819,244,2023-01-31,68,Accessories,5,144.0
1820,364,2023-01-08,87,Groceries,3,75.81
1821,354,2023-03-30,83,Accessories,3,346.82
1822,352,2023-02-06,86,Groceries,2,161.63
1823,127,2023-02-24,83,Groceries,2,479.65
1824,39,2023-01-28,92,Groceries,2,229.89
1825,83,2023-02-15,67,Furniture,3,14.14
1826,162,2023-02-05,62,Groceries,5,182.52
1827,94,2023-01-14,88,Groceries,2,22.01
1828,182,2023-02-20,65,Accessories,3,476.33
1829,148,2023-02-12,58,Groceries,2,155.42
1830,476,2023-02-13,95,Groceries,3,194.09
1831,468,2023-02-05,86,Accessories,2,51.93
1832,133,2023-01-30,86,Electronics,4,436.06
1833,430,2023-01-21,61,Furniture,5,337.02
1834,83,2023-03-01,69,Furniture,3,97.26
1835,294,2023-02-17,76,Furniture,3,317.43
1836,43,2023-01-08,78,Clothing,3,145.8
1837,57,2023-02-26,98,Electronics,1,146.28
1838,435,2023-02-10,80,Groceries,3,475.3
1839,208,2023-01-01,50,Groceries,5,27.02
1840,223,2023-03-05,62,Groceries,1,191.95
1841,58,2023-02-13,90,Electronics,4,357.46
1842,92,2023-01-12,78,Accessories,3,151.53
1843,340,2023-02-20,80,Clothing,4,457.69
1844,14,2023-02-11,87,Electronics,3,417.73
1845,403,2023-01-27,50,Clothing,4,466.52
1846,111,2023-03-11,87,Accessories,4,129.77
1847,480,2023-01-16,76,Accessories,5,113.0
1848,47,2023-01-28,97,Electronics,2,448.69
1849,20,2023-01-04,70,Accessories,2,424.26
1850,499,2023-03-08,99,Furniture,4,399.94
1851,110,2023-02-21,67,Clothing,4,44.6
1852,19,2023-03-14,81,Accessories,4,259.16
1853,84,2023-01-30,69,Furniture,4,286.77
1854,250,2023-02-08,64,Electronics,4,93.24
1855,72,2023-01-25,50,Electronics,3,29.79
1856,22,2023-01-23,61,Electronics,2,147.38
1857,104,2023-03-30,93,Furniture,5,215.15
1858,97,2023-01-06,74,Accessories,1,473.61
1859,6,2023-02-25,51,Furniture,4,58.47
1860,315,2023-03-30,97,Furniture,1,471.71
1861,94,2023-03-02,99,Groceries,5,330.18
1862,10,2023-03-27,81,Electronics,2,104.14
1863,11,2023-02-12,92,Groceries,4,111.55
1864,442,2023-01-06,52,Groceries,3,45.65
1865,495,2023-03-16,77,Clothing,3,280.08
1866,1,2023-03-15,96,Groceries,4,170.54
1867,211,2023-02-09,64,Clothing,3,13.91
1868,221,2023-01-07,53,Clothing,2,390.18
1869,216,2023-03-09,76,Groceries,1,360.88
1870,13,2023-02-14,63,Groceries,1,145.96
1871,263,2023-02-04,69,Groceries,3,65.59
1872,421,2023-01-14,64,Furniture,1,270.02
1873,77,2023-03-13,91,Clothing,5,359.78
1874,365,2023-03-20,76,Groceries,1,332.05
1875,130,2023-02-19,79,Electronics,5,279.06
1876,279,2023-03-14,96,Groceries,1,273.46
1877,284,2023-02-08,81,Clothing,5,418.07
1878,189,2023-02-04,66,Furniture,3,496.67
1879,389,2023-01-24,55,Electronics,5,117.31
1880,94,2023-02-26,63,Accessories,2,363.16
1881,409,2023-01-25,89,Groceries,3,276.39
1882,64,2023-03-21,77,Accessories,1,199.9
1883,415,2023-01-16,53,Furniture,1,344.38
1884,45,2023-01-12,65,Accessories,2,394.7
1885,380,2023-02-22,74,Groceries,3,137.01
1886,465,2023-02-18,92,Accessories,5,403.24
1887,224,2023-02-17,70,Furniture,5,140.44
1888,254,2023-02-19,84,Accessories,3,193.54
1889,39,2023-01-29,96,Furniture,5,480.03
1890,406,2023-01-17,80,Groceries,2,443.82
1891,233,2023-01-31,53,Electronics,4,218.38
1892,454,2023-01-28,97,Clothing,3,377.75
1893,398,2023-02-11,52,Electronics,3,483.44
1894,350,2023-03-19,57,Furniture,3,266.05
1895,306,2023-03-26,97,Groceries,1,137.96
1896,215,2023-03-09,80,Accessories,3,485.75
1897,146,2023-03-12,89,Accessories,4,308.91
1898,92,2023-01-15,71,Groceries,3,299.51
1899,71,2023-01-03,83,Groceries,4,89.39
1900,281,2023-02-20,73,Electronics,5,371.42
1901,146,2023-02-18,50,Clothing,1,128.55
1902,220,2023-02-18,75,Furniture,2,194.6
1903,317,2023-02-01,86,Groceries,2,244.84
1904,181,2023-03-04,96,Furniture,1,85.34
1905,228,2023-03-22,97,Groceries,4,474.75
1906,449,2023-02-04,81,Furniture,3,193.29
1907,403,2023-02-15,65,Furniture,3,146.73
1908,276,2023-02-10,59,Furniture,3,74.61
1909,435,2023-03-18,73,Groceries,2,150.1
1910,177,2023-01-04,82,Groceries,2,56.81
1911,377,2023-01-27,55,Accessories,5,441.46
1912,421,2023-02-05,68,Groceries,4,110.83
1913,30,2023-01-19,73,Electronics,5,10.36
1914,315,2023-01-21,88,Furniture,4,360.03
1915,478,2023-03-31,73,Accessories,5,247.63
1916,467,2023-02-01,59,Electronics,3,144.01
1917,189,2023-03-15,64,Clothing,3,180.21
1918,226,2023-03-15,50,Furniture,3,224.53
1919,26,2023-03-04,55,Furniture,2,170.14
1920,372,2023-03-29,55,Furniture,2,377.63
1921,170,2023-03-14,64,Clothing,4,183.5
1922,98,2023-02-16,62,Furniture,2,359.86
1923,255,2023-01-25,66,Furniture,4,99.26
1924,473,2023-03-23,95,Electronics,2,408.79
1925,354,2023-03-26,60,Furniture,4,488.06
1926,369,2023-01-13,69,Electronics,4,405.01
1927,403,2023-02-23,61,Groceries,3,328.48
1928,465,2023-01-03,89,Electronics,2,190.47
1929,431,2023-03-10,88,Groceries,2,244.11
1930,184,2023-01-24,79,Accessories,2,203.5
1931,244,2023-01-21,62,Clothing,3,21.94
1932,107,2023-03-31,74,Furniture,4,185.14
1933,276,2023-03-09,56,Groceries,1,91.73
1934,324,2023-01-05,50,Accessories,5,156.33
1935,13,2023-03-08,75,Furniture,1,487.79
1936,381,2023-02-17,59,Clothing,4,289.96
1937,118,2023-03-09,73,Electronics,1,356.77
1938,275,2023-01-19,87,Accessories,3,433.2
1939,304,2023-03-02,94,Accessories,1,338.36
1940,29,2023-01-07,69,Accessories,3,246.03
1941,264,2023-01-27,50,Clothing,2,395.55
1942,43,2023-01-17,87,Furniture,3,335.53
1943,367,2023-03-07,97,Electronics,3,288.23
1944,488,2023-02-11,67,Accessories,3,387.47
1945,26,2023-01-30,92,Groceries,2,427.97
1946,424,2023-02-24,52,Groceries,3,46.45
1947,192,2023-02-16,60,Accessories,4,166.13
1948,260,2023-02-28,74,Accessories,4,292.53
1949,368,2023-01-02,50,Clothing,5,462.66
1950,357,2023-03-23,99,Groceries,3,276.53
1951,144,2023-02-05,65,Furniture,5,41.65
1952,115,2023-01-28,78,Electronics,1,304.56
1953,484,2023-03-30,84,Accessories,3,220.68
1954,157,2023-02-10,78,Furniture,3,42.51
1955,485,2023-02-21,67,Clothing,2,452.0
1956,376,2023-02-10,81,Clothing,4,54.05
1957,115,2023-03-16,72,Groceries,4,428.28
1958,269,2023-02-01,51,Groceries,3,11.74
1959,86,2023-02-18,81,Accessories,1,263.09
1960,428,2023-01-01,73,Groceries,4,457.17
1961,399,2023-03-30,85,Clothing,2,126.41
1962,260,2023-01-27,65,Electronics,3,298.44
1963,403,2023-01-10,84,Furniture,2,134.4
1964,58,2023-03-23,57,Furniture,1,472.26
1965,480,2023-01-29,93,Accessories,2,355.99
1966,437,2023-03-16,79,Electronics,5,99.14
1967,262,2023-01-20,60,Electronics,4,358.62
1968,458,2023-01-27,79,Clothing,1,384.43
1969,328,2023-01-14,87,Accessories,3,169.96
1970,115,2023-03-11,51,Furniture,2,234.25
1971,63,2023-02-14,68,Groceries,4,248.13
1972,38,2023-02-25,92,Clothing,4,72.35
1973,24,2023-01-26,76,Groceries,3,440.09
1974,31,2023-02-21,82,Electronics,5,444.59
1975,127,2023-01-31,81,Accessories,5,205.32
1976,500,2023-02-22,74,Furniture,2,476.75
1977,30,2023-01-19,62,Clothing,2,193.74
1978,51,2023-03-17,84,Electronics,1,482.73
1979,15,2023-03-03,72,Clothing,3,128.24
1980,369,2023-01-01,65,Groceries,5,225.65
1981,304,2023-02-15,60,Furniture,3,264.43
1982,304,2023-02-10,96,Accessories,4,97.95
1983,223,2023-02-21,76,Electronics,3,429.54
1984,268,2023-03-27,98,Clothing,4,26.25
1985,113,2023-01-05,77,Electronics,3,336.13
1986,471,2023-01-28,59,Electronics,4,486.1
1987,396,2023-02-15,63,Furniture,4,208.49
1988,350,2023-01-24,66,Accessories,2,319.39
1989,403,2023-02-20,66,Electronics,2,315.86
1990,482,2023-03-23,63,Clothing,2,392.19
1991,244,2023-03-07,71,Furniture,2,192.3
1992,427,2023-03-03,78,Furniture,5,403.75
1993,15,2023-03-16,79,Electronics,3,344.0
1994,436,2023-03-19,62,Clothing,3,289.62
1995,151,2023-03-06,67,Electronics,5,429.06
1996,182,2023-02-14,86,Electronics,3,296.11
1997,386,2023-03-19,93,Electronics,1,46.96
1998,225,2023-01-29,89,Clothing,5,156.02
1999,292,2023-02-17,93,Furniture,2,423.14
2000,454,2023-01-23,61,Clothing,5,257.58
2001,226,2023-03-13,74,Electronics,5,235.72
2002,93,2023-03-25,62,Groceries,3,273.47
2003,443,2023-03-16,79,Electronics,1,24.58
2004,39,2023-02-12,77,Clothing,1,439.36
2005,343,2023-01-06,76,Groceries,1,441.31
2006,235,2023-03-23,96,Accessories,3,18.22
2007,381,2023-03-12,92,Accessories,1,267.76
2008,234,2023-01-03,79,Groceries,3,268.15
2009,499,2023-03-23,87,Clothing,1,37.24
2010,89,2023-03-25,98,Accessories,5,115.92
2011,301,2023-02-03,66,Clothing,4,247.95
2012,473,2023-03-30,50,Furniture,1,369.09
2013,115,2023-01-16,58,Furniture,3,179.63
2014,425,2023-01-31,75,Clothing,4,355.32
2015,317,2023-02-12,52,Clothing,1,248.75
2016,188,2023-02-26,96,Electronics,5,205.78
2017,314,2023-03-16,94,Electronics,5,92.06
2018,338,2023-03-15,96,Clothing,3,398.71
2019,162,2023-02-01,55,Furniture,5,255.7
2020,128,2023-01-20,52,Groceries,2,309.93
2021,326,2023-02-08,87,Electronics,4,321.39
2022,431,2023-02-16,95,Accessories,2,470.04
2023,79,2023-03-24,69,Clothing,1,381.17
2024,299,2023-02-02,53,Groceries,2,452.2
2025,124,2023-02-07,54,Clothing,2,173.5
2026,296,2023-02-19,65,Furniture,3,100.28
2027,446,2023-01-16,74,Electronics,3,177.37
2028,211,2023-03-03,91,Electronics,3,378.44
2029,159,2023-03-08,90,Electronics,5,292.4
2030,128,2023-02-19,77,Furniture,2,56.91
2031,347,2023-03-17,82,Electronics,5,299.25
2032,211,2023-03-09,72,Electronics,2,386.72
2033,45,2023-01-11,64,Furniture,3,223.68
2034,201,2023-01-02,74,Clothing,2,337.34
2035,160,2023-02-25,66,Accessories,5,403.3
2036,100,2023-03-31,69,Accessories,4,373.48
2037,264,2023-01-04,83,Electronics,1,423.52
2038,445,2023-02-18,76,Furniture,3,183.77
2039,404,2023-01-26,82,Accessories,2,114.63
2040,289,2023-03-07,56,Clothing,2,175.74
2041,336,2023-01-14,97,Groceries,5,59.08
2042,183,2023-02-15,58,Furniture,4,321.34
2043,348,2023-02-02,54,Clothing,4,242.37
2044,497,2023-03-29,85,Clothing,3,342.94
2045,85,2023-03-15,91,Electronics,5,215.15
2046,266,2023-01-26,63,Furniture,2,409.52
2047,64,2023-01-27,52,Clothing,5,127.15
2048,149,2023-03-29,78,Clothing,5,157.43
2049,50,2023-03-27,85,Accessories,2,115.17
2050,316,2023-01-09,99,Accessories,5,293.92
2051,302,2023-02-16,86,Electronics,5,280.27
2052,446,2023-02-09,81,Groceries,1,396.36
2053,129,2023-02-18,93,Accessories,2,161.53
2054,39,2023-02-25,58,Clothing,5,215.75
2055,146,2023-02-20,87,Groceries,5,82.14
2056,147,2023-02-06,73,Accessories,5,148.17
2057,262,2023-01-21,77,Clothing,5,28.51
2058,123,2023-03-12,55,Electronics,4,423.96
2059,383,2023-02-22,92,Furniture,4,283.01
2060,263,2023-01-05,66,Groceries,3,192.0
2061,373,2023-02-12,98,Furniture,2,441.13
2062,134,2023-02-10,54,Electronics,5,254.29
2063,120,2023-03-24,97,Groceries,4,273.9
2064,216,2023-02-05,86,Electronics,3,74.97
2065,83,2023-01-19,63,Clothing,4,346.5
2066,74,2023-01-16,87,Accessories,3,316.9
2067,34,2023-03-22,63,Groceries,4,183.98
2068,35,2023-02-12,69,Electronics,5,256.81
2069,343,2023-01-12,62,Clothing,3,233.42
2070,324,2023-03-14,73,Clothing,4,99.03
2071,313,2023-01-31,70,Accessories,5,84.4
2072,399,2023-04-01,97,Clothing,3,384.28
2073,433,2023-02-12,50,Clothing,3,17.47
2074,487,2023-01-18,67,Clothing,4,190.69
2075,13,2023-02-13,96,Furniture,1,291.87
2076,26,2023-02-12,69,Clothing,5,349.01
2077,125,2023-02-18,92,Electronics,2,465.62
2078,73,2023-03-05,76,Groceries,4,291.21
2079,288,2023-01-07,86,Furniture,1,18.91
2080,430,2023-03-06,96,Accessories,1,396.78
2081,128,2023-01-29,67,Electronics,2,447.3
2082,157,2023-01-29,67,Electronics,5,168.55
2083,357,2023-01-14,91,Groceries,4,460.77
2084,433,2023-01-12,56,Clothing,5,301.66
2085,393,2023-02-22,82,Clothing,5,179.47
2086,345,2023-02-19,82,Electronics,5,429.4
2087,491,2023-02-14,81,Clothing,4,147.36
2088,136,2023-03-13,81,Clothing,1,278.99
2089,497,2023-02-03,56,Groceries,2,251.42
2090,159,2023-03-05,96,Groceries,4,440.98
2091,438,2023-02-25,58,Electronics,1,126.62
2092,192,2023-03-19,60,Accessories,2,18.54
2093,214,2023-03-26,96,Groceries,4,168.38
2094,8,2023-03-21,72,Furniture,5,254.28
2095,291,2023-03-29,56,Groceries,3,412.27
2096,371,2023-03-20,99,Furniture,2,437.73
2097,71,2023-03-12,74,Groceries,2,108.81
2098,37,2023-01-14,87,Clothing,3,320.93
2099,356,2023-02-18,64,Furniture,1,50.68
2100,266,2023-01-26,98,Groceries,5,185.4
2101,140,2023-01-06,87,Electronics,2,179.67
2102,318,2023-03-15,52,Accessories,3,45.25
2103,452,2023-01-01,92,Accessories,5,170.49
2104,82,2023-01-25,53,Clothing,3,68.22
2105,431,2023-03-15,81,Electronics,5,336.99
2106,217,2023-04-01,58,Electronics,3,238.19
2107,320,2023-01-14,51,Accessories,5,318.85
2108,348,2023-03-28,54,Accessories,4,301.67
2109,324,2023-02-27,86,Accessories,2,177.1
2110,15,2023-01-14,60,Groceries,1,150.03
2111,19,2023-03-07,90,Electronics,4,353.89
2112,461,2023-03-28,57,Electronics,5,11.14
2113,130,2023-02-11,70,Furniture,3,233.0
2114,255,2023-03-05,69,Clothing,1,26.82
2115,451,2023-03-20,85,Furniture,5,211.48
2116,251,2023-03-01,97,Accessories,2,122.41
2117,40,2023-01-22,96,Electronics,4,414.31
2118,2,2023-02-11,72,Furniture,3,303.81
2119,24,2023-03-03,89,Clothing,2,227.73
2120,330,2023-01-01,66,Electronics,4,357.97
2121,314,2023-01-01,54,Clothing,1,249.88
2122,132,2023-02-16,65,Accessories,2,358.37
2123,73,2023-01-09,97,Groceries,5,203.14
2124,284,2023-02-24,94,Clothing,3,322.96
2125,385,2023-02-06,92,Electronics,5,312.49
2126,246,2023-01-08,51,Accessories,3,244.45
2127,285,2023-01-11,95,Groceries,5,125.84
2128,383,2023-02-11,62,Groceries,5,250.98
2129,189,2023-02-02,51,Groceries,2,332.59
2130,183,2023-01-08,80,Accessories,2,173.38
2131,5,2023-02-26,61,Clothing,4,22.61
2132,14,2023-03-05,71,Clothing,4,94.44
2133,167,2023-02-18,96,Accessories,5,30.25
2134,474,2023-03-15,89,Clothing,5,225.94
2135,452,2023-03-10,68,Accessories,1,297.26
2136,190,2023-01-26,60,Furniture,1,208.61
2137,269,2023-01-17,55,Clothing,2,369.75
2138,424,2023-02-11,55,Furniture,1,412.43
2139,340,2023-03-07,55,Electronics,3,336.65
2140,342,2023-02-01,84,Accessories,3,264.9
2141,466,2023-02-19,67,Furniture,5,135.19
2142,2,2023-03-11,62,Clothing,5,439.93
2143,46,2023-03-04,56,Furniture,1,99.62
2144,336,2023-04-01,76,Clothing,3,419.51
2145,407,2023-03-17,91,Clothing,4,158.17
2146,365,2023-02-27,72,Groceries,2,325.84
2147,116,2023-03-06,69,Clothing,5,83.43
2148,184,2023-02-06,98,Electronics,3,216.72
2149,320,2023-01-29,94,Clothing,2,348.69
2150,123,2023-03-26,94,Accessories,5,361.68
2151,495,2023-01-16,99,Accessories,2,95.08
2152,180,2023-03-09,96,Clothing,5,477.05
2153,54,2023-01-20,83,Electronics,1,439.21
2154,204,2023-03-29,57,Clothing,3,208.36
2155,273,2023-03-06,52,Accessories,3,175.76
2156,21,2023-02-28,56,Furniture,4,384.96
2157,292,2023-03-03,64,Electronics,2,209.13
2158,48,2023-01-14,56,Groceries,1,231.95
2159,94,2023-03-31,60,Clothing,5,483.28
2160,34,2023-01-15,93,Accessories,5,230.08
2161,354,2023-03-07,59,Clothing,3,68.05
2162,94,2023-02-16,92,Groceries,5,90.78
2163,446,2023-02-02,61,Furniture,1,75.12
2164,397,2023-01-02,56,Accessories,2,451.58
2165,301,2023-02-09,72,Clothing,2,254.07
2166,49,2023-03-02,79,Furniture,2,324.5
2167,328,2023-03-20,77,Accessories,3,139.57
2168,263,2023-01-31,63,Furniture,2,227.47
2169,116,2023-02-02,74,Groceries,2,260.59
2170,266,2023-03-29,65,Electronics,2,395.81
2171,174,2023-02-24,78,Accessories,5,218.28
2172,472,2023-02-19,99,Electronics,3,424.73
2173,313,2023-01-12,55,Accessories,2,103.28
2174,394,2023-03-27,92,Accessories,2,252.69
2175,143,2023-01-05,92,Accessories,3,156.05
2176,283,2023-01-16,82,Electronics,1,370.12
2177,10,2023-01-13,58,Accessories,1,213.88
2178,488,2023-02-28,64,Groceries,4,254.01
2179,378,2023-01-12,79,Clothing,3,454.06
2180,219,2023-01-12,99,Clothing,4,38.06
2181,8,2023-01-21,76,Electronics,4,23.45
2182,339,2023-01-02,59,Clothing,4,114.19
2183,305,2023-02-14,72,Clothing,3,187.65
2184,259,2023-02-06,57,Clothing,5,200.81
2185,402,2023-01-28,54,Electronics,4,173.01
2186,399,2023-01-13,53,Furniture,5,313.11
2187,454,2023-01-05,53,Clothing,4,57.24
2188,207,2023-03-04,68,Furniture,4,281.91
2189,47,2023-04-01,73,Clothing,1,55.76
2190,173,2023-01-23,50,Clothing,3,18.2
2191,229,2023-02-15,75,Accessories,1,117.85
2192,43,2023-02-26,91,Accessories,3,471.24
2193,120,2023-02-22,80,Accessories,2,153.42
2194,257,2023-03-12,55,Clothing,1,370.98
2195,342,2023-03-02,92,Accessories,4,420.5
2196,427,2023-03-20,60,Electronics,5,58.86
2197,127,2023-03-01,87,Furniture,3,483.16
2198,407,2023-02-23,95,Electronics,1,490.2
2199,373,2023-03-11,53,Electronics,2,417.75
2200,397,2023-03-11,65,Furniture,3,249.13
2201,358,2023-02-14,76,Accessories,3,482.25
2202,225,2023-01-15,63,Electronics,3,391.29
2203,102,2023-03-16,85,Accessories,4,218.75
2204,72,2023-02-13,82,Furniture,1,105.44
2205,345,2023-03-21,57,Accessories,2,359.65
2206,39,2023-03-07,72,Groceries,5,124.93
2207,7,2023-03-06,57,Groceries,1,102.74
2208,443,2023-03-10,77,Clothing,4,109.9
2209,297,2023-03-26,56,Furniture,1,384.46
2210,160,2023-03-13,82,Accessories,2,62.15
2211,9,2023-02-17,92,Accessories,3,247.08
2212,445,2023-01-12,98,Groceries,3,140.9
2213,301,2023-03-15,65,Groceries,1,110.53
2214,327,2023-03-21,99,Clothing,4,99.13
2215,298,2023-03-10,57,Furniture,4,319.34
2216,280,2023-03-19,88,Furniture,2,17.55
2217,223,2023-02-13,93,Furniture,1,12.97
2218,162,2023-01-02,65,Furniture,2,482.37
2219,272,2023-02-11,78,Electronics,3,328.04
2220,210,2023-01-18,61,Electronics,3,271.4
2221,177,2023-02-11,97,Furniture,5,242.1
2222,207,2023-03-31,92,Clothing,5,272.94
2223,197,2023-03-03,51,Electronics,4,390.41
2224,326,2023-02-27,82,Groceries,1,493.83
2225,251,2023-02-15,58,Furniture,1,154.69
2226,442,2023-02-04,88,Accessories,1,346.89
2227,110,2023-02-12,69,Furniture,3,243.02
2228,22,2023-02-24,85,Groceries,1,304.29
2229,335,2023-03-30,87,Accessories,4,232.97
2230,228,2023-03-23,51,Furniture,5,211.74
2231,22,2023-03-12,88,Furniture,1,420.94
2232,85,2023-02-21,50,Clothing,5,38.0
2233,459,2023-01-21,76,Accessories,2,149.25
2234,363,2023-03-03,68,Groceries,5,31.83
2235,9,2023-03-25,57,Groceries,4,238.66
2236,427,2023-01-17,81,Furniture,5,419.33
2237,490,2023-01-20,77,Accessories,1,169.64
2238,219,2023-01-15,86,Groceries,5,284.45
2239,409,2023-01-15,60,Electronics,4,397.75
2240,18,2023-01-15,93,Electronics,1,221.25
2241,95,2023-02-02,58,Furniture,3,372.54
2242,20,2023-01-02,74,Furniture,4,260.16
2243,175,2023-02-02,69,Furniture,4,277.05
2244,148,2023-03-31,85,Clothing,4,80.73
2245,297,2023-02-20,53,Accessories,4,34.1
2246,360,2023-03-01,96,Electronics,4,301.01
2247,454,2023-02-22,81,Electronics,1,173.34
2248,268,2023-03-14,72,Clothing,1,149.76
2249,345,2023-04-01,69,Electronics,4,63.12
2250,311,2023-02-12,76,Groceries,5,357.75
2251,15,2023-01-29,86,Furniture,2,214.47
2252,258,2023-01-10,69,Electronics,5,404.08
2253,69,2023-02-02,51,Groceries,4,69.72
2254,36,2023-02-01,95,Accessories,2,281.16
2255,483,2023-03-16,61,Clothing,4,424.43
2256,387,2023-02-07,61,Clothing,4,365.28
2257,358,2023-02-07,78,Clothing,1,219.05
2258,365,2023-01-30,63,Electronics,1,114.11
2259,203,2023-03-28,57,Electronics,2,119.53
2260,307,2023-03-26,59,Clothing,4,354.43
2261,123,2023-03-19,74,Electronics,2,80.96
2262,91,2023-02-12,59,Groceries,4,72.46
2263,127,2023-02-17,66,Furniture,5,124.37
2264,198,2023-01-16,66,Groceries,3,167.38
2265,500,2023-01-11,51,Clothing,5,126.09
2266,446,2023-03-06,61,Furniture,5,120.17
2267,26,2023-03-31,66,Furniture,3,40.45
2268,40,2023-01-23,82,Groceries,5,10.73
2269,217,2023-03-30,65,Furniture,3,217.23
2270,268,2023-02-19,82,Clothing,1,322.41
2271,57,2023-02-15,65,Furniture,2,266.3
2272,45,2023-01-30,73,Furniture,5,27.8
2273,42,2023-01-29,90,Groceries,3,253.15
2274,285,2023-01-12,85,Accessories,5,100.6
2275,64,2023-01-09,81,Electronics,4,333.96
2276,383,2023-03-03,99,Electronics,2,172.95
2277,93,2023-01-02,58,Accessories,4,327.01
2278,381,2023-02-09,92,Accessories,3,113.41
2279,16,2023-01-23,94,Groceries,5,95.17
2280,489,2023-02-11,53,Electronics,1,148.87
2281,254,2023-03-30,90,Groceries,1,444.31
2282,164,2023-02-06,86,Clothing,4,325.9
2283,460,2023-03-20,70,Electronics,1,29.49
2284,105,2023-03-26,82,Furniture,3,343.66
2285,433,2023-01-19,55,Electronics,5,16.03
2286,60,2023-03-03,99,Furniture,1,68.15
2287,59,2023-02-17,71,Groceries,5,291.34
2288,238,2023-03-10,99,Furniture,2,197.14
2289,408,2023-03-08,55,Electronics,4,102.05
2290,161,2023-03-23,74,Furniture,3,33.7
2291,311,2023-01-06,88,Electronics,4,459.74
2292,88,2023-01-30,63,Accessories,5,315.62
2293,242,2023-01-02,57,Clothing,1,31.55
2294,484,2023-02-11,78,Furniture,1,207.82
2295,447,2023-03-19,73,Accessories,3,24.78
2296,326,2023-01-19,59,Groceries,5,231.44
2297,332,2023-02-27,85,Furniture,4,139.5
2298,288,2023-02-12,64,Electronics,5,140.99
2299,294,2023-02-17,64,Groceries,4,27.9
2300,414,2023-03-28,53,Groceries,3,434.02
2301,303,2023-01-30,62,Clothing,1,378.06
2302,500,2023-03-08,60,Accessories,4,126.86
2303,366,2023-02-16,93,Electronics,3,123.17
2304,340,2023-02-02,91,Accessories,5,109.57
2305,28,2023-03-21,91,Furniture,4,174.49
2306,253,2023-02-16,55,Groceries,1,304.33
2307,245,2023-03-21,54,Electronics,2,224.4
2308,66,2023-03-04,71,Clothing,4,48.35
2309,182,2023-02-25,71,Furniture,4,397.5
2310,60,2023-03-02,73,Accessories,5,464.54
2311,167,2023-01-23,63,Clothing,2,197.66
2312,29,2023-01-16,95,Electronics,2,295.71
2313,250,2023-02-06,74,Clothing,5,56.66
2314,413,2023-03-31,96,Furniture,3,469.77
2315,41,2023-02-13,99,Groceries,5,456.95
2316,435,2023-03-05,81,Accessories,2,402.48
2317,203,2023-03-09,60,Accessories,4,248.9
2318,1,2023-01-17,87,Accessories,2,324.75
2319,151,2023-01-27,73,Furniture,2,206.7
2320,311,2023-02-16,66,Groceries,3,72.2
2321,98,2023-01-25,71,Accessories,4,201.71
2322,469,2023-02-23,64,Groceries,2,274.08
2323,485,2023-03-18,59,Furniture,3,265.33
2324,255,2023-01-31,86,Accessories,2,151.36
2325,120,2023-01-01,92,Accessories,5,291.41
2326,104,2023-01-11,54,Accessories,4,218.74
2327,338,2023-02-13,71,Groceries,3,272.41
2328,253,2023-02-01,59,Furniture,5,173.0
2329,114,2023-03-02,90,Accessories,3,214.42
2330,45,2023-03-18,69,Groceries,1,94.01
2331,6,2023-03-06,73,Electronics,5,28.1
2332,14,2023-03-07,86,Groceries,2,213.76
2333,354,2023-02-13,61,Groceries,1,135.52
2334,79,2023-01-09,58,Electronics,5,45.89
2335,418,2023-01-31,81,Clothing,4,125.83
2336,47,2023-02-10,68,Groceries,1,161.57
2337,409,2023-01-09,60,Furniture,2,58.05
2338,160,2023-03-13,71,Clothing,4,368.11
2339,37,2023-03-23,52,Furniture,2,485.07
2340,60,2023-02-20,91,Furniture,2,418.71
2341,44,2023-02-08,91,Accessories,2,438.65
2342,87,2023-01-19,75,Clothing,2,358.33
2343,244,2023-02-08,50,Groceries,1,409.53
2344,351,2023-03-20,65,Clothing,3,433.26
2345,210,2023-02-07,95,Groceries,3,193.04
2346,77,2023-02-07,60,Furniture,4,169.38
2347,361,2023-03-14,69,Clothing,4,271.19
2348,269,2023-01-29,72,Furniture,2,61.83
2349,221,2023-02-10,54,Furniture,2,25.39
2350,273,2023-02-19,96,Accessories,2,364.64
2351,164,2023-02-08,82,Clothing,3,453.78
2352,474,2023-02-12,70,Clothing,4,302.33
2353,207,2023-03-01,67,Electronics,2,212.9
2354,45,2023-04-01,57,Accessories,1,26.03
2355,12,2023-03-11,55,Accessories,2,39.37
2356,473,2023-02-19,58,Groceries,2,89.93
2357,313,2023-03-04,60,Clothing,3,432.31
2358,453,2023-01-26,80,Electronics,3,249.4
2359,187,2023-03-04,64,Furniture,1,190.5
2360,254,2023-02-13,72,Accessories,3,416.28
2361,253,2023-01-26,51,Clothing,5,220.1
2362,294,2023-01-07,86,Groceries,2,71.68
2363,489,2023-02-02,63,Electronics,5,322.01
2364,225,2023-03-07,92,Groceries,5,299.1
2365,169,2023-02-04,91,Accessories,1,201.66
2366,114,2023-01-24,99,Clothing,2,333.22
2367,74,2023-03-27,83,Clothing,5,280.87
2368,436,2023-02-13,82,Groceries,3,39.09
2369,311,2023-01-26,91,Accessories,5,423.56
2370,139,2023-03-31,54,Accessories,2,345.61
2371,488,2023-01-03,56,Furniture,4,212.51
2372,157,2023-01-12,53,Accessories,5,495.11
2373,365,2023-01-02,76,Accessories,4,453.01
2374,468,2023-01-04,73,Groceries,3,17.35
2375,216,2023-03-04,52,Furniture,2,351.54
2376,223,2023-02-12,65,Groceries,5,89.55
2377,274,2023-02-28,72,Clothing,5,227.21
